TableName	ColumnName	DataType	max_length	is_nullable	IsPrimaryKey
SavedExam	ose_StudyDateTime	datetime2	7	0	NO
SavedExam	ose_DeviceName	nvarchar	200	1	NO
SavedExam	ose_DeviceSerialNumber	nvarchar	200	1	NO
SavedExam	ose_StudyTitle	nvarchar	200	1	NO
SavedExam	ose_Id	int	4	0	YES
SavedExamLog	ose_Id	int	4	0	YES
SavedExamLog	ose_LogId	int	4	0	NO
SavedExamLog	ose_pei_PatientExternalIdentifierId	int	4	0	NO
SavedExamLog	ose_ect_EncounterId	uniqueidentifier	16	0	NO
SavedExamLog	ose_ExamTypeId	int	4	0	NO
SavedExamLog	ose_bod_BodyPartId	int	4	0	NO
SavedExamLog	ose_StudyDateTime	datetime2	7	0	NO
SavedExamLog	ose_DeviceName	nvarchar	200	1	NO
SavedExamLog	ose_DeviceSerialNumber	nvarchar	200	1	NO
SavedExamLog	ose_StudyTitle	nvarchar	200	1	NO
SavedExamLog	ose_ObjectId	int	4	0	NO
SavedExamLog	ose_DateAdded	datetime	8	0	NO
SavedExamLog	ose_AddedBy	uniqueidentifier	16	0	NO
SavedExamLog	ose_Transactionid	uniqueidentifier	16	0	NO
SavedExamLog	ose_Action	char	1	0	NO
SavedExamLog	ose_ExamId	int	4	0	NO
ScanNotification	hsn_Id	int	4	0	YES
ScanNotification	hsn_Device	nvarchar	80	1	NO
ScanNotification	hsn_SeriesType	nvarchar	400	0	NO
ScanNotification	hsn_SeriesDescription	nvarchar	400	1	NO
ScanNotification	hsn_DateTimeOfScan	datetime2	7	0	NO
ScanNotification	hsn_bod_BodyPartId	int	4	0	NO
ScanNotification	hsn_SubjectId	nvarchar	50	0	NO
ScanNotification	hsn_AccessionNumber	nvarchar	44	0	NO
ScanNotification	hsn_StudyInstanceUid	nvarchar	400	0	NO
ScanNotification	hsn_ClusterId	uniqueidentifier	16	1	NO
ScanNotification	hsn_ClusterDateTime	datetime2	7	1	NO
ScanNotification	hsn_sns_ScanNotificationSourceId	int	4	0	NO
ScanNotification	hsn_hst_ScanTypeId	int	4	0	NO
ScanNotificationSource	sns_Id	int	4	0	YES
ScanNotificationSource	sns_Description	nvarchar	200	0	NO
ScanPattern	esp_id	int	4	0	YES
ScanPattern	esp_Description	nvarchar	500	0	NO
ScanType	hst_Id	int	4	0	YES
Schedule	csc_id	int	4	0	YES
Schedule	csc_newpatient	bit	1	1	NO
Schedule	csc_manual	bit	1	1	NO
Schedule	csc_appointmentid	varchar	255	1	NO
Schedule	csc_dateAdded	datetime	8	0	NO
Schedule	csc_rso_id	int	4	1	NO
Schedule	csc_clp_id	int	4	0	NO
Schedule	csc_use_AddedManuallyByUser	uniqueidentifier	16	1	NO
Schedule	csc_lastupdated	datetime	8	1	NO
ScheduleLog	csc_Id	int	4	0	YES
ScheduleLog	csc_clt_id	int	4	1	NO
ScheduleLog	csc_clinicdatetime	datetime	8	1	NO
ScheduleLog	csc_newpatient	bit	1	1	NO
ScheduleLog	csc_manual	bit	1	1	NO
ScheduleLog	csc_appointmentid	varchar	255	1	NO
ScheduleLog	csc_rso_id	int	4	1	NO
ScheduleLog	csc_clp_id	int	4	0	NO
ScheduleLog	csc_use_AddedManuallyByUser	uniqueidentifier	16	1	NO
ScheduleLog	csc_lastupdated	datetime	8	1	NO
ScheduleLog	csc_ObjectId	int	4	0	NO
ScheduleLog	csc_DateAdded	datetime	8	0	NO
ScheduleLog	csc_dateDeleted	datetime	8	1	NO
ScheduleLog	csc_AddedBy	uniqueidentifier	16	0	NO
ScheduleLog	csc_TransactionId	uniqueidentifier	16	0	NO
ScheduleLog	csc_Action	char	1	0	NO
Schema	SchemaVersion	int	4	0	YES
Sclerostomy	sld_sft_id	int	4	0	YES
Sclerostomy	sld_lks_Technique	int	4	1	NO
Sclerostomy	sld_Width	float	8	1	NO
Sclerostomy	sld_Height	float	8	1	NO
SclerostomyLog	sld_sft_id	int	4	0	YES
SclerostomyLog	sld_ObjectId	int	4	0	NO
SclerostomyLog	sld_DateAdded	datetime	8	0	NO
SclerostomyLog	sld_AddedBy	uniqueidentifier	16	0	NO
SclerostomyLog	sld_Transactionid	uniqueidentifier	16	0	NO
SclerostomyLog	sld_Action	char	1	0	NO
SclerostomyLog	sld_lks_Technique	int	4	1	NO
SclerostomyLog	sld_Width	float	8	1	NO
SclerostomyLog	sld_Height	float	8	1	NO
Screening	ActivityId	uniqueidentifier	16	0	YES
Screening	DateOfScreening	date	3	0	NO
Screening	DateOfNotification	date	3	1	NO
Screening	DiabeticEyeScreeningPathwayId	int	4	0	NO
Screening	NoteForOphthalmologist	nvarchar	4000	1	NO
Screening	Comments	nvarchar	4000	1	NO
ScreeningEye	ActivityId	uniqueidentifier	16	0	YES
ScreeningEye	BodyPartId	int	4	0	YES
ScreeningEye	Retinopathy	int	4	0	NO
ScreeningEye	Maculopathy	int	4	0	NO
ScreeningEye	Photocoagulation	int	4	1	NO
ScreeningEye	Ungradable	bit	1	0	NO
ScreeningEye	ImageQuality	int	4	1	NO
ScreeningEyeLog	ActivityId	int	4	0	YES
ScreeningEyeLog	BodyPartId	int	4	0	NO
ScreeningEyeLog	ObjectId	uniqueidentifier	16	0	NO
ScreeningEyeLog	DateAdded	datetime	8	0	NO
ScreeningEyeLog	AddedBy	uniqueidentifier	16	0	NO
ScreeningEyeLog	TransactionId	uniqueidentifier	16	0	NO
ScreeningEyeLog	Action	char	1	0	NO
ScreeningEyeLog	Retinopathy	int	4	0	NO
ScreeningEyeLog	Maculopathy	int	4	0	NO
ScreeningEyeLog	Photocoagulation	int	4	1	NO
ScreeningEyeLog	Ungradable	bit	1	0	NO
ScreeningEyeLog	ImageQuality	int	4	1	NO
ScreeningLog	ObjectId	uniqueidentifier	16	0	NO
ScreeningLog	DateAdded	datetime	8	0	NO
ScreeningLog	AddedBy	uniqueidentifier	16	0	NO
ScreeningLog	TransactionId	uniqueidentifier	16	0	NO
ScreeningLog	Action	char	1	0	NO
ScreeningLog	DateOfScreening	date	3	0	NO
ScreeningLog	DateOfNotification	date	3	1	NO
ScreeningLog	DiabeticEyeScreeningPathwayId	int	4	0	NO
ScreeningLog	NoteForOphthalmologist	nvarchar	4000	1	NO
ScreeningLog	Comments	nvarchar	4000	1	NO
ScreeningLog	ActivityId	int	4	0	YES
Section	das_id	int	4	0	YES
Section	ets_Id	int	4	0	YES
Section	abs_id	int	4	0	YES
Section	abs_Name	nvarchar	200	0	NO
Section	ets_eta_ActivityId	uniqueidentifier	16	0	NO
Section	das_DisplayName	nvarchar	200	1	NO
Section	das_Description	nvarchar	1000	1	NO
Section	ets_svr_SectionVersionId	int	4	0	NO
Section	abs_Lateralised	bit	1	0	NO
Section	abs_InvestigationsEnabled	bit	1	0	NO
Section	ets_eip_InvestigationItemId	int	4	1	NO
Section	ets_IsDeleted	bit	1	0	NO
SectionComment	etc_ets_SectionId	int	4	0	YES
SectionComment	etc_bod_BodyPartId	int	4	0	YES
SectionComment	etc_Comment	nvarchar	4000	0	NO
SectionCommentLog	etc_ets_SectionId	int	4	0	NO
SectionCommentLog	etc_ObjectId	int	4	0	NO
SectionCommentLog	etc_DateAdded	datetime	8	0	NO
SectionCommentLog	etc_AddedBy	uniqueidentifier	16	0	NO
SectionCommentLog	etc_Transactionid	uniqueidentifier	16	0	NO
SectionCommentLog	etc_Action	char	1	0	NO
SectionCommentLog	etc_bod_BodyPartId	int	4	0	NO
SectionCommentLog	etc_Comment	nvarchar	4000	0	NO
SectionItemVersion	sqv_svr_SectionVersionId	int	4	0	YES
SectionItemVersion	sqv_eiv_ItemVersionId	int	4	0	YES
SectionLog	ets_Id	int	4	0	YES
SectionLog	abs_id	int	4	0	YES
SectionLog	abs_ObjectId	int	4	0	NO
SectionLog	ets_ObjectId	int	4	0	NO
SectionLog	ets_DateAdded	datetime	8	0	NO
SectionLog	abs_DateAdded	datetime	8	0	NO
SectionLog	abs_AddedBy	uniqueidentifier	16	0	NO
SectionLog	ets_AddedBy	uniqueidentifier	16	0	NO
SectionLog	ets_Transactionid	uniqueidentifier	16	0	NO
SectionLog	abs_Transactionid	uniqueidentifier	16	0	NO
SectionLog	abs_Action	char	1	0	NO
SectionLog	ets_Action	char	1	0	NO
SectionLog	ets_eta_ActivityId	uniqueidentifier	16	0	NO
SectionLog	abs_Name	nvarchar	200	0	NO
SectionLog	abs_Lateralised	bit	1	0	NO
SectionLog	ets_svr_SectionVersionId	int	4	0	NO
SectionLog	abs_UniqueKey	uniqueidentifier	16	1	NO
SectionLog	abs_InvestigationsEnabled	bit	1	0	NO
SectionLog	ets_eip_InvestigationItemId	int	4	1	NO
SectionLog	ets_IsDeleted	bit	1	0	NO
SectionVersion	svr_id	int	4	0	YES
SectionVersion	svr_Name	nvarchar	200	0	NO
SectionVersion	svr_PreviousSectionId	int	4	1	NO
SectionVersion	svr_CommentsEnabled	bit	1	0	NO
SectionVersion	svr_Repeatable	bit	1	0	NO
SectionVersionLog	svr_id	int	4	0	YES
SectionVersionLog	svr_ObjectId	int	4	0	NO
SectionVersionLog	svr_DateAdded	datetime	8	0	NO
SectionVersionLog	svr_AddedBy	uniqueidentifier	16	0	NO
SectionVersionLog	svr_TransactionId	uniqueidentifier	16	0	NO
SectionVersionLog	svr_Action	char	1	0	NO
SectionVersionLog	svr_abs_SectionId	int	4	0	NO
SectionVersionLog	svr_Name	nvarchar	200	1	NO
SectionVersionLog	svr_Version	int	4	1	NO
SectionVersionLog	svr_PreviousSectionId	int	4	1	NO
SectionVersionLog	svr_CommentsEnabled	bit	1	0	NO
SectionVersionLog	svr_Repeatable	bit	1	0	NO
SelectedActivityOrder	sao_Id	int	4	0	YES
SelectedLocationForDevice	sld_dev_id	uniqueidentifier	16	0	YES
SelectedLocationForDevice	sld_loc_id	uniqueidentifier	16	0	YES
SelectedLocationForDeviceLog	sld_dev_id	int	4	0	YES
SelectedLocationForDeviceLog	sld_ObjectId	uniqueidentifier	16	0	NO
SelectedLocationForDeviceLog	sld_DateAdded	datetime	8	0	NO
SelectedLocationForDeviceLog	sld_AddedBy	uniqueidentifier	16	0	NO
SelectedLocationForDeviceLog	sld_Transactionid	uniqueidentifier	16	0	NO
SelectedLocationForDeviceLog	sld_Action	char	1	0	NO
SelectedLocationForDeviceLog	sld_loc_id	uniqueidentifier	16	0	NO
SelectiveLaserTrabeculoplasty	sld_sdf_id	int	4	0	YES
SelectiveLaserTrabeculoplasty	slt_ActivityId	uniqueidentifier	16	0	YES
SelectiveLaserTrabeculoplasty	slt_SpotSize	int	4	1	NO
SelectiveLaserTrabeculoplasty	sld_SpotSize	int	4	1	NO
SelectiveLaserTrabeculoplasty	sld_EnergyPerPulse	real	4	1	NO
SelectiveLaserTrabeculoplasty	slt_Variable	int	4	0	NO
SelectiveLaserTrabeculoplasty	slt_MinimumEnergyPerPulse	decimal	5	1	NO
SelectiveLaserTrabeculoplasty	slt_MaximumEnergyPerPulse	decimal	5	1	NO
SelectiveLaserTrabeculoplasty	slt_TotalEnergy	decimal	5	1	NO
SelectiveLaserTrabeculoplastyLog	slt_ActivityId	int	4	0	YES
SelectiveLaserTrabeculoplastyLog	sld_sdf_id	int	4	0	YES
SelectiveLaserTrabeculoplastyLog	sld_ObjectId	int	4	0	NO
SelectiveLaserTrabeculoplastyLog	slt_ObjectId	uniqueidentifier	16	0	NO
SelectiveLaserTrabeculoplastyLog	slt_DateAdded	datetime	8	0	NO
SelectiveLaserTrabeculoplastyLog	sld_DateAdded	datetime	8	0	NO
SelectiveLaserTrabeculoplastyLog	sld_AddedBy	uniqueidentifier	16	0	NO
SelectiveLaserTrabeculoplastyLog	slt_AddedBy	uniqueidentifier	16	0	NO
SelectiveLaserTrabeculoplastyLog	slt_Transactionid	uniqueidentifier	16	0	NO
SelectiveLaserTrabeculoplastyLog	sld_Transactionid	uniqueidentifier	16	0	NO
SelectiveLaserTrabeculoplastyLog	sld_Action	char	1	0	NO
SelectiveLaserTrabeculoplastyLog	slt_Action	char	1	0	NO
SelectiveLaserTrabeculoplastyLog	slt_SpotSize	int	4	1	NO
SelectiveLaserTrabeculoplastyLog	sld_SpotSize	int	4	1	NO
SelectiveLaserTrabeculoplastyLog	sld_EnergyPerPulse	real	4	1	NO
SelectiveLaserTrabeculoplastyLog	slt_Variable	int	4	0	NO
SelectiveLaserTrabeculoplastyLog	slt_MinimumEnergyPerPulse	decimal	5	1	NO
SelectiveLaserTrabeculoplastyLog	slt_MaximumEnergyPerPulse	decimal	5	1	NO
SelectiveLaserTrabeculoplastyLog	slt_TotalEnergy	decimal	5	1	NO
Sentence	cus_id	int	4	0	YES
Sentence	cus_description	nvarchar	-1	0	NO
Sentence	cus_sentence	nvarchar	-1	0	NO
Sentence	cus_use_id_editedBy	uniqueidentifier	16	0	NO
Sentence	cus_editedDate	datetime2	6	0	NO
Sentence	cus_lastUsedDate	datetime2	6	1	NO
ServiceVersion	vsv_Id	int	4	0	YES
ServiceVersion	vsv_Version	nvarchar	100	0	NO
ServiceVersion	vsv_DateVersionReported	datetime2	6	0	NO
sessiondefaults	sni_id	int	4	0	YES
sessiondefaults	sni_use_id	uniqueidentifier	16	1	NO
sessiondefaults	sni_spe_id	int	4	0	NO
sessiondefaults	sni_use_id_consultant	uniqueidentifier	16	1	NO
Setting	set_id	int	4	0	YES
Setting	set_value	nvarchar	4000	1	NO
Setting	set_description	nvarchar	2000	1	NO
Setting	set_context	int	4	1	NO
Setting	set_per_id	int	4	1	NO
Setting	set_sdt_id	int	4	1	NO
Setting	set_lookup	varchar	50	1	NO
Setting	set_defaultable	int	4	1	NO
Setting	set_public	bit	1	1	NO
Setting	set_valuenumeric	decimal	9	1	NO
Setting	set_linkedsetting	int	4	1	NO
Setting	set_name	nvarchar	510	1	NO
Setting	set_snr_id	int	4	1	NO
Setting	set_valuetext	varchar	255	1	NO
Setting	set_blb_id	uniqueidentifier	16	1	NO
Setting	set_InitialisationVector	varbinary	32	1	NO
SettingDataType	sdt_id	int	4	0	YES
SettingGroup	sgr_id	int	4	0	YES
SettingGroup	sgr_description	nvarchar	510	0	NO
SettingInterval	bst_id	int	4	0	YES
SettingInterval	bst_type	tinyint	1	0	NO
SettingInterval	bst_intervalno	tinyint	1	0	NO
SettingInterval	bst_from	float	8	1	NO
SettingInterval	bst_to	float	8	1	NO
SettingInterval	bst_value	float	8	1	NO
SettingIntervalLog	bst_ObjectId	int	4	0	NO
SettingIntervalLog	bst_id	int	4	0	YES
SettingIntervalLog	bst_type	tinyint	1	0	NO
SettingIntervalLog	bst_intervalno	tinyint	1	0	NO
SettingIntervalLog	bst_from	float	8	1	NO
SettingIntervalLog	bst_to	float	8	1	NO
SettingIntervalLog	bst_value	float	8	1	NO
SettingIntervalLog	bst_DateAdded	datetime	8	0	NO
SettingIntervalLog	bst_AddedBy	uniqueidentifier	16	0	NO
SettingIntervalLog	bst_TransactionId	uniqueidentifier	16	0	NO
SettingIntervalLog	bst_Action	char	1	0	NO
settinglog	set_ObjectId	int	4	0	NO
settinglog	set_id	int	4	0	YES
settinglog	set_value	nvarchar	4000	1	NO
settinglog	set_description	nvarchar	2000	1	NO
settinglog	set_context	int	4	1	NO
settinglog	set_per_id	int	4	1	NO
settinglog	set_displaygroup	nvarchar	510	1	NO
settinglog	set_lookup	varchar	50	1	NO
settinglog	set_defaultable	int	4	1	NO
settinglog	set_public	bit	1	1	NO
settinglog	set_valuenumeric	decimal	9	1	NO
settinglog	set_linkedsetting	int	4	1	NO
settinglog	set_name	nvarchar	510	1	NO
settinglog	set_DateAdded	datetime	8	0	NO
settinglog	set_AddedBy	uniqueidentifier	16	0	NO
settinglog	set_TransactionId	uniqueidentifier	16	0	NO
settinglog	set_Action	char	1	0	NO
settinglog	set_valuetext	varchar	255	1	NO
settinglog	set_blb_id	uniqueidentifier	16	1	NO
settinglog	set_sdt_id	int	4	1	NO
settinglog	set_snr_id	int	4	1	NO
settinglog	set_sgr_id	int	4	1	NO
settinglog	set_InitialisationVector	varbinary	32	1	NO
SettingNumericRange	snr_id	int	4	0	YES
SettingNumericRange	snr_min	float	8	0	NO
SettingNumericRange	snr_max	float	8	0	NO
settings_backup	set_id	int	4	0	NO
settings_backup	set_value	varchar	255	1	NO
settings_backup	set_description	varchar	1000	1	NO
settings_backup	set_context	int	4	1	NO
settings_backup	set_per_id	int	4	1	NO
settings_backup	set_displaygroup	varchar	255	1	NO
settings_backup	set_datatype	int	4	1	NO
settings_backup	set_lookup	varchar	50	1	NO
settings_backup	set_defaultable	int	4	1	NO
settings_backup	set_public	bit	1	1	NO
settings_backup	set_valuenumeric	decimal	9	1	NO
settings_backup	set_linkedsetting	int	4	1	NO
settings_backup	set_name	varchar	255	1	NO
Severity	pfs_Id	int	4	0	YES
Severity	pfs_Name	nvarchar	100	0	NO
Severity	pfs_Order	int	4	0	NO
SeverityLevel	dcl_Id	int	4	0	YES
SeverityLevel	dcl_Severity	nvarchar	512	0	NO
ShadingGraph	Id	int	4	0	YES
ShadingGraph	Errors	float	8	1	NO
ShadingGraph	ShadingGraphTypeId	int	4	0	NO
ShadingGraph	VisualFieldTestId	int	4	0	NO
ShadingGraphData	Id	int	4	0	YES
ShadingGraphData	QuadrantWidth	int	4	0	NO
ShadingGraphData	QuadrantHeight	int	4	0	NO
ShadingGraphData	QuadrantTypeId	int	4	0	NO
ShadingGraphData	ShadingGraphId	int	4	0	NO
ShadingGraphDataPoint	Id	int	4	0	YES
ShadingGraphDataPoint	ShadingGraphDataId	int	4	0	NO
ShadingGraphDataPoint	Value	int	4	0	NO
ShadingGraphType	Id	int	4	0	YES
ShadingGraphType	HfaReferenceDescription	nvarchar	510	0	NO
ShortcutGroup	Id	int	4	0	YES
ShortcutGroup	Name	nvarchar	80	0	NO
ShortcutGroup	ShownOnWebUI	bit	1	0	NO
ShortcutGroup	PreviousGroupId	int	4	1	NO
ShortcutGroup	IsFavourite	bit	1	0	NO
ShortcutGroupClinicalConcept	ShortcutGroupId	int	4	0	YES
ShortcutGroupClinicalConcept	ClinicalConceptId	int	4	0	YES
ShortcutGroupClinicalConceptLog	ShortcutGroupId	int	4	0	YES
ShortcutGroupClinicalConceptLog	ClinicalConceptId	int	4	0	NO
ShortcutGroupClinicalConceptLog	ObjectId	int	4	0	NO
ShortcutGroupClinicalConceptLog	DateAdded	datetime	8	0	NO
ShortcutGroupClinicalConceptLog	AddedBy	uniqueidentifier	16	0	NO
ShortcutGroupClinicalConceptLog	TransactionId	uniqueidentifier	16	0	NO
ShortcutGroupClinicalConceptLog	Action	char	1	0	NO
ShortcutGroupLog	Id	int	4	0	YES
ShortcutGroupLog	ObjectId	int	4	0	NO
ShortcutGroupLog	DateAdded	datetime	8	0	NO
ShortcutGroupLog	AddedBy	uniqueidentifier	16	0	NO
ShortcutGroupLog	TransactionId	uniqueidentifier	16	0	NO
ShortcutGroupLog	Action	char	1	0	NO
ShortcutGroupLog	Name	nvarchar	80	0	NO
ShortcutGroupLog	ShownOnWebUI	bit	1	0	NO
ShortcutGroupLog	PreviousGroupId	int	4	1	NO
ShortcutGroupLog	IsFavourite	bit	1	1	NO
ShortcutUserFavourite	ShortcutGroupId	int	4	0	YES
ShortcutUserFavourite	UserId	uniqueidentifier	16	0	YES
ShortcutUserFavourite	IsFavourite	bit	1	0	NO
ShortcutUserFavouriteLog	ShortcutGroupId	int	4	0	YES
ShortcutUserFavouriteLog	ObjectId	int	4	0	NO
ShortcutUserFavouriteLog	DateAdded	datetime	8	0	NO
ShortcutUserFavouriteLog	AddedBy	uniqueidentifier	16	0	NO
ShortcutUserFavouriteLog	TransactionId	uniqueidentifier	16	0	NO
ShortcutUserFavouriteLog	Action	char	1	0	NO
ShortcutUserFavouriteLog	UserId	uniqueidentifier	16	0	NO
ShortcutUserFavouriteLog	IsFavourite	bit	1	0	NO
SiteConfiguration	daf_id	int	4	0	YES
SiteConfiguration	Id	int	4	0	YES
SiteConfiguration	SiteId	uniqueidentifier	16	0	NO
SiteConfiguration	CarePathwayId	int	4	0	NO
SiteConfigurationItem	dae_id	int	4	0	YES
SiteConfigurationItemLog	dae_ObjectId	int	4	0	NO
SiteConfigurationItemLog	dae_id	int	4	0	YES
SiteConfigurationItemLog	dae_daf_id	int	4	0	NO
SiteConfigurationItemLog	dae_ety_id	int	4	0	NO
SiteConfigurationItemLog	dae_das_id	int	4	0	NO
SiteConfigurationItemLog	dae_DateAdded	datetime	8	0	NO
SiteConfigurationItemLog	dae_AddedBy	uniqueidentifier	16	0	NO
SiteConfigurationItemLog	dae_Transactionid	uniqueidentifier	16	0	NO
SiteConfigurationItemLog	dae_Action	char	1	0	NO
SiteConfigurationLog	daf_ObjectId	int	4	0	NO
SiteConfigurationLog	Id	int	4	0	YES
SiteConfigurationLog	ObjectId	int	4	0	NO
SiteConfigurationLog	daf_id	int	4	0	YES
SiteConfigurationLog	daf_sit_id	uniqueidentifier	16	0	NO
SiteConfigurationLog	DateAdded	datetime	8	0	NO
SiteConfigurationLog	AddedBy	uniqueidentifier	16	0	NO
SiteConfigurationLog	daf_cpw_id	int	4	0	NO
SiteConfigurationLog	daf_DateAdded	datetime	8	0	NO
SiteConfigurationLog	Transactionid	uniqueidentifier	16	0	NO
SiteConfigurationLog	Action	char	1	0	NO
SiteConfigurationLog	daf_AddedBy	uniqueidentifier	16	0	NO
SiteConfigurationLog	daf_Transactionid	uniqueidentifier	16	0	NO
SiteConfigurationLog	SiteId	uniqueidentifier	16	0	NO
SiteConfigurationLog	CarePathwayId	int	4	0	NO
SiteConfigurationLog	daf_Action	char	1	0	NO
SiteDefault	ipd_id	int	4	0	YES
SiteDefault	ipd_ipp_id	int	4	0	NO
sitedefaultdrugoptionslink	sdg_id	int	4	0	YES
sitedefaultdrugoptionslink	sdg_source	int	4	1	NO
sitedefaultdrugoptionslink	sdg_order	int	4	1	NO
sitedefaultdrugoptionslink	sdg_required	int	4	0	NO
sitedefaultdrugoptionslink	sdg_dsc_id	int	4	1	NO
sitedefaultdrugoptionslink	sdg_drs_id	int	4	1	NO
sitedefaultdrugoptionslink	sdg_StartDateDayAfterSurgery	bit	1	0	NO
sitedefaultdrugoptionslinklog	sdg_ObjectId	int	4	0	NO
sitedefaultdrugoptionslinklog	sdg_id	int	4	0	YES
sitedefaultdrugoptionslinklog	sdg_sit_id	uniqueidentifier	16	1	NO
sitedefaultdrugoptionslinklog	sdg_ddo_id	int	4	1	NO
sitedefaultdrugoptionslinklog	sdg_source	int	4	1	NO
sitedefaultdrugoptionslinklog	sdg_order	int	4	1	NO
sitedefaultdrugoptionslinklog	sdg_DateAdded	datetime	8	0	NO
sitedefaultdrugoptionslinklog	sdg_AddedBy	uniqueidentifier	16	0	NO
sitedefaultdrugoptionslinklog	sdg_TransactionId	uniqueidentifier	16	0	NO
sitedefaultdrugoptionslinklog	sdg_Action	char	1	0	NO
sitedefaultdrugoptionslinklog	sdg_required	int	4	1	NO
sitedefaultdrugoptionslinklog	sdg_dsc_id	int	4	1	NO
sitedefaultdrugoptionslinklog	sdg_drs_id	int	4	1	NO
sitedefaultdrugoptionslinklog	sdg_StartDateDayAfterSurgery	bit	1	0	NO
SiteDefaultLog	ipd_ObjectId	int	4	0	NO
SiteDefaultLog	ipd_id	int	4	0	YES
SiteDefaultLog	ipd_sit_id	uniqueidentifier	16	0	NO
SiteDefaultLog	ipd_pri_id	int	4	0	NO
SiteDefaultLog	ipd_pqi_drugqualifierid	int	4	0	NO
SiteDefaultLog	ipd_numberofvisits	int	4	0	NO
SiteDefaultLog	ipd_interval	int	4	1	NO
SiteDefaultLog	ipd_DateAdded	datetime	8	0	NO
SiteDefaultLog	ipd_AddedBy	uniqueidentifier	16	0	NO
SiteDefaultLog	ipd_TransactionId	uniqueidentifier	16	0	NO
SiteDefaultLog	ipd_Action	char	1	0	NO
SiteDefaultLog	ipd_ipp_id	int	4	0	NO
SitePathway	ssp_id	int	4	0	YES
SiteStep	stp_id	int	4	0	YES
SiteStep	stp_description	nvarchar	510	1	NO
SiteStep	stp_abbreviation	nvarchar	20	0	NO
SiteStep	stp_ety_id	int	4	1	NO
SiteStep	stp_aet_EncounterTemplateId	int	4	1	NO
SiteStepLog	stp_Id	int	4	0	YES
SiteStepLog	stp_description	nvarchar	510	1	NO
SiteStepLog	stp_abbreviation	nvarchar	20	0	NO
SiteStepLog	stp_ety_id	int	4	1	NO
SiteStepLog	stp_aet_EncounterTemplateId	int	4	1	NO
SiteStepLog	stp_ObjectId	int	4	0	NO
SiteStepLog	stp_DateAdded	datetime	8	0	NO
SiteStepLog	stp_AddedBy	uniqueidentifier	16	0	NO
SiteStepLog	stp_TransactionId	uniqueidentifier	16	0	NO
SiteStepLog	stp_Action	char	1	0	NO
sitetemplates	ste_id	int	4	0	YES
sitetemplates	ste_dte_id	int	4	0	NO
sitetemplates	ste_sit_id	uniqueidentifier	16	0	NO
sitetemplates	ste_ety_id	int	4	0	NO
sitetemplates	ste_spe_id	int	4	1	NO
sitetemplates	ste_printer	nvarchar	510	1	NO
sitetemplates	ste_copies	int	4	0	NO
sitetemplates	ste_batchcopies	int	4	0	NO
sitetemplates	ste_ecopy	int	4	0	NO
sitetemplates	ste_isfollowup	bit	1	1	NO
sitetemplates	ste_esigningrequired	bit	1	0	NO
sitetemplates	ste_othercopiesbatch	int	4	1	NO
sitetemplates	ste_othercopieslocal	int	4	1	NO
sitetemplates	ste_printersbatch	varchar	255	1	NO
sitetemplates	ste_defaulttemplate	bit	1	1	NO
sitetemplates	ste_cpw_id	int	4	0	NO
sitetemplates	ste_aet_TemplateId	int	4	1	NO
sitetemplates	ste_AutoGenerate	bit	1	0	NO
sitetemplates	ste_Order	int	4	0	NO
sitetemplateslog	ste_ObjectId	int	4	0	NO
sitetemplateslog	ste_id	int	4	0	YES
sitetemplateslog	ste_dte_id	int	4	0	NO
sitetemplateslog	ste_sit_id	uniqueidentifier	16	0	NO
sitetemplateslog	ste_ety_id	int	4	0	NO
sitetemplateslog	ste_spe_id	int	4	1	NO
sitetemplateslog	ste_printer	nvarchar	510	1	NO
sitetemplateslog	ste_copies	int	4	1	NO
sitetemplateslog	ste_batchcopies	int	4	1	NO
sitetemplateslog	ste_ecopy	int	4	1	NO
sitetemplateslog	ste_isfollowup	bit	1	1	NO
sitetemplateslog	ste_esigningrequired	bit	1	1	NO
sitetemplateslog	ste_othercopiesbatch	int	4	1	NO
sitetemplateslog	ste_othercopieslocal	int	4	1	NO
sitetemplateslog	ste_printersbatch	varchar	255	1	NO
sitetemplateslog	ste_defaulttemplate	bit	1	1	NO
sitetemplateslog	ste_DateAdded	datetime	8	0	NO
sitetemplateslog	ste_AddedBy	uniqueidentifier	16	0	NO
sitetemplateslog	ste_TransactionId	uniqueidentifier	16	0	NO
sitetemplateslog	ste_Action	char	1	0	NO
sitetemplateslog	ste_cpw_id	int	4	1	NO
sitetemplateslog	ste_aet_TemplateId	int	4	1	NO
sitetemplateslog	ste_AutoGenerate	bit	1	1	NO
sitetemplateslog	ste_Order	int	4	1	NO
Smoking	psk_pss_id	int	4	0	YES
Smoking	psk_lks_status	int	4	0	NO
Smoking	psk_durationyears	int	4	1	NO
Smoking	psk_stoppedyears	int	4	1	NO
Smoking	psk_perday	int	4	1	NO
Smoking	psk_comments	nvarchar	-1	1	NO
SocialServices	sss_pss_id	int	4	0	YES
SocialServices	sss_lks_social_service	int	4	0	YES
SocialServicesStatus	ssv_pss_id	int	4	0	YES
SocialServicesStatus	ssv_comments	nvarchar	-1	1	NO
specialty	spe_id	int	4	0	YES
specialty	spe_name	nvarchar	256	1	NO
specialty	spe_order	int	4	1	NO
specialty	spe_licenseflag	int	4	0	NO
specialty	spe_available	bit	1	0	NO
specialty	spe_set_id_licensing	int	4	1	NO
SpecificGravityData	usg_id	int	4	0	YES
